2025-10-07 23:30:23,455|INFO|root|main|Starting collection with 8 GPU processes
2025-10-07 23:30:49,786|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_13750_[8, 3072, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,786|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_15298_[8, 3072, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,787|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_21840_[8, 3072, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,787|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_45805_[8, 3072, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,787|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_7459_[16, 3072, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,787|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_40548_[8, 3072, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,788|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_40409_[4, 3072, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,788|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_82157_[4, 3072, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,790|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_941_[4, 3072, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,790|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_59460_[2, 3072, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,790|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_19282_[4, 3072, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,790|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_96718_[4, 3072, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,790|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_66627_[2, 3072, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,791|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_6373_[2, 3072, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,792|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_12642_[2, 3072, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,792|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_68856_[2, 3072, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,792|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_93798_[1, 3072, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,794|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_16079_[1, 3072, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,794|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_98704_[1, 3072, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,794|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_35779_[1, 3072, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,794|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_97776_[1, 3072, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,801|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_36761_[32, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,801|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_68610_[32, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,801|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_18113_[32, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,802|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_13379_[32, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,803|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_66748_[64, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,803|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_86045_[64, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,804|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_93270_[64, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,804|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_30468_[64, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,807|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_92054_[16, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,807|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_38841_[16, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,808|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_41801_[16, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,808|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_15747_[32, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,808|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_81220_[8, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,809|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_70080_[16, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,810|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_95451_[16, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,810|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_3177_[8, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,811|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_36001_[8, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,811|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_84758_[8, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,812|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_67096_[8, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,812|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_14183_[4, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,812|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_72061_[4, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,813|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_24457_[4, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,813|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_56338_[4, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,814|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_40811_[2, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,814|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_96870_[4, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,815|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_15905_[2, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,815|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_97501_[2, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,816|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_98591_[2, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,816|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_73200_[1, 2048, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,816|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_91412_[2, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,816|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_72291_[1, 2048, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,817|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_74527_[1, 2048, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,818|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_67820_[1, 2048, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,818|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_23172_[1, 2048, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,823|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_23992_[32, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,823|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_21460_[32, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,823|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_36242_[32, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,824|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_4972_[32, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,825|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_40815_[64, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,825|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_63425_[64, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,825|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_90641_[64, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,826|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_70723_[64, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,828|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_99197_[16, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,829|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_45894_[16, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,829|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_44860_[16, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,829|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_32882_[32, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,830|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_86104_[16, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,830|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_14805_[16, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,831|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_41374_[8, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,832|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_50311_[8, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,832|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_44145_[8, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,833|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_18945_[8, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,833|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_91114_[4, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,833|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_82228_[4, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,833|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_3847_[8, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,833|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_18637_[4, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,835|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_56590_[4, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,835|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_72631_[2, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,835|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_29360_[2, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,835|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_10621_[4, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,836|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_81411_[2, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,836|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_41048_[1, 1536, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,837|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_74131_[2, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,837|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_90859_[2, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,837|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_97147_[1, 1536, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,838|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_82897_[1, 1536, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,838|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_67726_[1, 1536, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,839|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_22971_[1, 1536, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,846|ERROR|Worker-worker_1|worker|Task trtllm.attention_context_run_attention_torch_18137_[64, 1024, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,847|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_26915_[64, 1024, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,847|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_64962_[64, 1024, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,848|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_2053_[64, 1024, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,851|ERROR|Worker-worker_0|worker|Task trtllm.attention_context_run_attention_torch_47513_[128, 1024, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,851|ERROR|Worker-worker_7|worker|Task trtllm.attention_context_run_attention_torch_77035_[128, 1024, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,851|ERROR|Worker-worker_6|worker|Task trtllm.attention_context_run_attention_torch_18594_[128, 1024, 48, 4, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,852|ERROR|Worker-worker_3|worker|Task trtllm.attention_context_run_attention_torch_74108_[32, 1024, 48, 48, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,853|ERROR|Worker-worker_2|worker|Task trtllm.attention_context_run_attention_torch_76535_[32, 1024, 48, 1, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,853|ERROR|Worker-worker_4|worker|Task trtllm.attention_context_run_attention_torch_19966_[32, 1024, 48, 2, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:30:49,854|ERROR|Worker-worker_5|worker|Task trtllm.attention_context_run_attention_torch_89246_[128, 1024, 48, 8, 64, 0, False, False, True, 'context_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
