2025-10-07 23:32:24,174|INFO|root|main|Starting collection with 8 GPU processes
2025-10-07 23:32:51,698|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_79126_[16, 7, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,701|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_56247_[16, 15, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,704|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_14503_[16, 31, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,705|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_51349_[1024, 127, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,708|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_73874_[16, 63, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,711|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_54420_[16, 255, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,712|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_2509_[16, 127, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,714|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_11630_[16, 511, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,717|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_12991_[16, 1023, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,719|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_88168_[16, 2047, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,724|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_84323_[16, 4095, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,728|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_65638_[16, 8191, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,735|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_21765_[32, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,736|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_28921_[16, 16383, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,740|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_17741_[32, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,745|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_92217_[32, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,746|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_40615_[32, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,750|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_76082_[32, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,751|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_53446_[32, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,755|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_7114_[32, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,756|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_83714_[32, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,761|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_91968_[32, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,762|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_76963_[32, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,768|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_28314_[2048, 1, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,770|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_42667_[32, 2047, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,772|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_7478_[32, 4095, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,775|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_97574_[1, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,777|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_37853_[1, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,778|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_81599_[1, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,781|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_54610_[1, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,781|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_63053_[1, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,784|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_73200_[1, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,784|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_80382_[1, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,786|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_8932_[32, 8191, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,787|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_55418_[1, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,790|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_95491_[1, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,792|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_20362_[1, 2047, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,792|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_97289_[1, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,793|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_72322_[1, 4095, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,796|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_62213_[1, 8191, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,797|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_95998_[1, 16383, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,798|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_63976_[1, 32767, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,801|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_59034_[2, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,801|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_28632_[2, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,803|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_35755_[2, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,804|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_55759_[2, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,805|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_26098_[2, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,806|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_38871_[2048, 3, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,806|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_54114_[2, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,807|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_65825_[2, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,807|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_88909_[2048, 15, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,808|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_86247_[2, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,810|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_79686_[2, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,812|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_15641_[2, 2047, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,812|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_49270_[2, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,812|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_6702_[2, 4095, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,816|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_27203_[2, 8191, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,816|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_88542_[2, 16383, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,818|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_93668_[2048, 7, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,819|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_75356_[2, 32767, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,819|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_5962_[64, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,819|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_69248_[64, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,822|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_34741_[64, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,823|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_41301_[2048, 63, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,824|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_31018_[64, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,826|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_70085_[64, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,827|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_14224_[64, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,827|ERROR|Worker-worker_6|worker|Task trtllm.attention_generation_run_attention_torch_97337_[2048, 31, 24, 24, 64, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,827|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_605_[64, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,830|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_22495_[64, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,831|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_99833_[64, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,831|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_22888_[4, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,833|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_88089_[4, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,834|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_76817_[64, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,836|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_9949_[4, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,836|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_81495_[4, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,836|ERROR|Worker-worker_6|worker|Task trtllm.attention_generation_run_attention_torch_57596_[4, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,836|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_78661_[4, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,836|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_33337_[4, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,839|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_55259_[4, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,840|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_87268_[64, 2047, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,840|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_88803_[4, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,840|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_53647_[4, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,841|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_68681_[4, 4095, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,842|ERROR|Worker-worker_6|worker|Task trtllm.attention_generation_run_attention_torch_39943_[4, 2047, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,843|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_66614_[4, 8191, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,845|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_24388_[64, 4095, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,846|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_62970_[4, 16383, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,849|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_78688_[4, 32767, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,852|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_84555_[128, 3, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,852|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_67211_[128, 1, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,853|ERROR|Worker-worker_6|worker|Task trtllm.attention_generation_run_attention_torch_87141_[128, 15, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,853|ERROR|Worker-worker_3|worker|Task trtllm.attention_generation_run_attention_torch_3702_[128, 7, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,856|ERROR|Worker-worker_2|worker|Task trtllm.attention_generation_run_attention_torch_38879_[128, 31, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,857|ERROR|Worker-worker_5|worker|Task trtllm.attention_generation_run_attention_torch_6618_[128, 63, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,860|ERROR|Worker-worker_0|worker|Task trtllm.attention_generation_run_attention_torch_67611_[128, 127, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,862|ERROR|Worker-worker_7|worker|Task trtllm.attention_generation_run_attention_torch_25827_[128, 255, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,866|ERROR|Worker-worker_1|worker|Task trtllm.attention_generation_run_attention_torch_6431_[128, 511, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
2025-10-07 23:32:51,868|ERROR|Worker-worker_4|worker|Task trtllm.attention_generation_run_attention_torch_18619_[128, 1023, 24, 24, 128, 0, False, False, False, 'generation_attention_perf.txt'] failed: RuntimeError: cannot pin 'torch.cuda.IntTensor' only dense CPU tensors can be pinned
